"Series ID","Month","Value","Annual Percent Change"
"CUSR0000SAF1","June 1, 2009","217.813","2.1"
"CUSR0000SAF1","May 1, 2009","217.813","2.7"
"CUSR0000SAF1","April 1, 2009","218.175","3.3"
"CUSR0000SAF1","March 1, 2009","218.510","4.4"
"CUSR0000SAF1","February 1, 2009","218.949","4.8"
"CUSR0000SAF1","January 1, 2009","219.234","5.3"
"CUSR0000SAF1","December 1, 2008","219.073","5.9"
"CUSR0000SAF1","November 1, 2008","219.070","6.1"
"CUSR0000SAF1","October 1, 2008","218.667","6.3"
"CUSR0000SAF1","September 1, 2008","217.768","6.2"
"CUSR0000SAF1","August 1, 2008","216.528","6.1"
"CUSR0000SAF1","July 1, 2008","215.434","6.0"
"CUSR0000SAF1","June 1, 2008","213.333","5.3"
"CUSR0000SAF1","May 1, 2008","212.019","5.1"
"CUSR0000SAF1","April 1, 2008","211.127","5.1"
"CUSR0000SAF1","March 1, 2008","209.324","4.4"
"CUSR0000SAF1","February 1, 2008","208.901","4.6"
"CUSR0000SAF1","January 1, 2008","208.126","4.9"
"CUSR0000SAF1","December 1, 2007","206.874","5.0"
"CUSR0000SAF1","November 1, 2007","206.493","4.8"
"CUSR0000SAF1","October 1, 2007","205.651","4.4"
"CUSR0000SAF1","September 1, 2007","205.003","4.4"
"CUSR0000SAF1","August 1, 2007","204.008","4.2"
"CUSR0000SAF1","July 1, 2007","203.232","4.1"
"CUSR0000SAF1","June 1, 2007","202.557","4.0"
"CUSR0000SAF1","May 1, 2007","201.735","3.9"
"CUSR0000SAF1","April 1, 2007","200.952","3.7"
"CUSR0000SAF1","March 1, 2007","200.432","3.3"
"CUSR0000SAF1","February 1, 2007","199.736","3.1"
"CUSR0000SAF1","January 1, 2007","198.378","2.5"
"CUSR0000SAF1","December 1, 2006","197.1","2.2"
"CUSR0000SAF1","November 1, 2006","197.0","2.3"
"CUSR0000SAF1","October 1, 2006","196.9","2.6"
"CUSR0000SAF1","September 1, 2006","196.3","2.5"
"CUSR0000SAF1","August 1, 2006","195.7","2.4"
"CUSR0000SAF1","July 1, 2006","195.2","2.3"
"CUSR0000SAF1","June 1, 2006","194.7","2.2"
"CUSR0000SAF1","May 1, 2006","194.1","1.8"
"CUSR0000SAF1","April 1, 2006","193.8","1.8"
"CUSR0000SAF1","March 1, 2006","194.0","2.6"
"CUSR0000SAF1","February 1, 2006","193.7","2.7"
"CUSR0000SAF1","January 1, 2006","193.6","2.6"
"CUSR0000SAF1","December 1, 2005","192.9","2.4"
"CUSR0000SAF1","November 1, 2005","192.6","2.2"
"CUSR0000SAF1","October 1, 2005","192.0","2.2"
"CUSR0000SAF1","September 1, 2005","191.5","2.5"
"CUSR0000SAF1","August 1, 2005","191.1","2.2"
"CUSR0000SAF1","July 1, 2005","190.9","2.2"
"CUSR0000SAF1","June 1, 2005","190.5","2.2"
"CUSR0000SAF1","May 1, 2005","190.6","2.4"
"CUSR0000SAF1","April 1, 2005","190.4","3.1"
"CUSR0000SAF1","March 1, 2005","189.1","2.7"
"CUSR0000SAF1","February 1, 2005","188.6","2.6"
"CUSR0000SAF1","January 1, 2005","188.7","2.9"
"CUSR0000SAF1","December 1, 2004","188.4","2.7"
"CUSR0000SAF1","November 1, 2004","188.4","3.2"
"CUSR0000SAF1","October 1, 2004","187.8","3.4"
"CUSR0000SAF1","September 1, 2004","186.9","3.3"
"CUSR0000SAF1","August 1, 2004","187.0","3.6"
"CUSR0000SAF1","July 1, 2004","186.8","3.9"
"CUSR0000SAF1","June 1, 2004","186.4","3.7"
"CUSR0000SAF1","May 1, 2004","186.1","4.1"
"CUSR0000SAF1","April 1, 2004","184.6","3.4"
"CUSR0000SAF1","March 1, 2004","184.2","3.3"
"CUSR0000SAF1","February 1, 2004","183.9","3.3"
"CUSR0000SAF1","January 1, 2004","183.4","3.6"
"CUSR0000SAF1","December 1, 2003","183.5","3.6"
"CUSR0000SAF1","November 1, 2003","182.6","3.2"
"CUSR0000SAF1","October 1, 2003","181.6","2.9"
"CUSR0000SAF1","September 1, 2003","180.9","2.5"
"CUSR0000SAF1","August 1, 2003","180.5","2.5"
"CUSR0000SAF1","July 1, 2003","179.8","2.1"
"CUSR0000SAF1","June 1, 2003","179.7","2.2"
"CUSR0000SAF1","May 1, 2003","178.8","1.7"
"CUSR0000SAF1","April 1, 2003","178.5","1.2"
"CUSR0000SAF1","March 1, 2003","178.4","1.3"
"CUSR0000SAF1","February 1, 2003","178.1","1.4"
"CUSR0000SAF1","January 1, 2003","177.1","1.0"
"CUSR0000SAF1","December 1, 2002","177.1","1.4"
"CUSR0000SAF1","November 1, 2002","176.9","1.1"
"CUSR0000SAF1","October 1, 2002","176.4","0.9"
"CUSR0000SAF1","September 1, 2002","176.5","1.3"
"CUSR0000SAF1","August 1, 2002","176.1","1.2"
"CUSR0000SAF1","July 1, 2002","176.1","1.4"
"CUSR0000SAF1","June 1, 2002","175.9","1.6"
"CUSR0000SAF1","May 1, 2002","175.8","2.0"
"CUSR0000SAF1","April 1, 2002","176.4","2.5"
"CUSR0000SAF1","March 1, 2002","176.1","2.6"
"CUSR0000SAF1","February 1, 2002","175.7","2.6"
"CUSR0000SAF1","January 1, 2002","175.3","2.9"
"CUSR0000SAF1","December 1, 2001","174.7","2.8"
"CUSR0000SAF1","November 1, 2001","174.9","3.4"
"CUSR0000SAF1","October 1, 2001","174.8","3.4"
"CUSR0000SAF1","September 1, 2001","174.2","3.1"
"CUSR0000SAF1","August 1, 2001","174.0","3.1"
"CUSR0000SAF1","July 1, 2001","173.6","3.1"
"CUSR0000SAF1","June 1, 2001","173.1","3.4"
"CUSR0000SAF1","May 1, 2001","172.4","3.0"
"CUSR0000SAF1","April 1, 2001","172.1","3.2"
"CUSR0000SAF1","March 1, 2001","171.7","3.1"
"CUSR0000SAF1","February 1, 2001","171.2","3.0"
"CUSR0000SAF1","January 1, 2001","170.3","2.8"
"CUSR0000SAF1","December 1, 2000","170.0","2.7"
"CUSR0000SAF1","November 1, 2000","169.2","2.4"
"CUSR0000SAF1","October 1, 2000","169.0","2.4"
"CUSR0000SAF1","September 1, 2000","168.9","2.6"
"CUSR0000SAF1","August 1, 2000","168.7","2.7"
"CUSR0000SAF1","July 1, 2000","168.3","2.7"
"CUSR0000SAF1","June 1, 2000","167.4","2.3"
"CUSR0000SAF1","May 1, 2000","167.3","2.1"
"CUSR0000SAF1","April 1, 2000","166.7","2.0"
"CUSR0000SAF1","March 1, 2000","166.5","2.0"
"CUSR0000SAF1","February 1, 2000","166.2","1.8"
"CUSR0000SAF1","January 1, 2000","165.6","1.6"
"CUSR0000SAF1","December 1, 1999","165.5","1.9"
"CUSR0000SAF1","November 1, 1999","165.3","1.9"
"CUSR0000SAF1","October 1, 1999","165.0","1.9"
"CUSR0000SAF1","September 1, 1999","164.6","2.2"
"CUSR0000SAF1","August 1, 1999","164.2","2.0"
"CUSR0000SAF1","July 1, 1999","163.9","2.1"
"CUSR0000SAF1","June 1, 1999","163.7","2.2"
"CUSR0000SAF1","May 1, 1999","163.8","2.2"
"CUSR0000SAF1","April 1, 1999","163.5","2.4"
"CUSR0000SAF1","March 1, 1999","163.3","2.3"
"CUSR0000SAF1","February 1, 1999","163.3","2.4"
"CUSR0000SAF1","January 1, 1999","163.0","2.2"
"CUSR0000SAF1","December 1, 1998","162.4","2.3"
"CUSR0000SAF1","November 1, 1998","162.2","2.3"
"CUSR0000SAF1","October 1, 1998","162.0","2.3"
"CUSR0000SAF1","September 1, 1998","161.1","2.0"
"CUSR0000SAF1","August 1, 1998","161.0","2.1"
"CUSR0000SAF1","July 1, 1998","160.6","2.2"
"CUSR0000SAF1","June 1, 1998","160.2","2.1"
"CUSR0000SAF1","May 1, 1998","160.3","2.4"
"CUSR0000SAF1","April 1, 1998","159.7","2.0"
"CUSR0000SAF1","March 1, 1998","159.7","2.0"
"CUSR0000SAF1","February 1, 1998","159.4","1.9"
"CUSR0000SAF1","January 1, 1998","159.5","2.3"
"CUSR0000SAF1","December 1, 1997","158.7","1.5"
"CUSR0000SAF1","November 1, 1997","158.6","1.6"
"CUSR0000SAF1","October 1, 1997","158.3","1.8"
"CUSR0000SAF1","September 1, 1997","158.0","2.2"
"CUSR0000SAF1","August 1, 1997","157.7","2.5"
"CUSR0000SAF1","July 1, 1997","157.2","2.5"
"CUSR0000SAF1","June 1, 1997","156.9","2.6"
"CUSR0000SAF1","May 1, 1997","156.6","3.1"
"CUSR0000SAF1","April 1, 1997","156.5","3.0"
"CUSR0000SAF1","March 1, 1997","156.6","3.4"
"CUSR0000SAF1","February 1, 1997","156.5","3.8"
"CUSR0000SAF1","January 1, 1997","155.9","3.7"
"CUSR0000SAF1","December 1, 1996","156.3","4.3"
"CUSR0000SAF1","November 1, 1996","156.1","4.3"
"CUSR0000SAF1","October 1, 1996","155.5","4.0"
"CUSR0000SAF1","September 1, 1996","154.6","3.7"
"CUSR0000SAF1","August 1, 1996","153.9","3.6"
"CUSR0000SAF1","July 1, 1996","153.4","3.3"
"CUSR0000SAF1","June 1, 1996","152.9","3.1"
"CUSR0000SAF1","May 1, 1996","151.9","2.5"
"CUSR0000SAF1","April 1, 1996","152.0","2.6"
"CUSR0000SAF1","March 1, 1996","151.4","2.9"
"CUSR0000SAF1","February 1, 1996","150.8","2.4"
"CUSR0000SAF1","January 1, 1996","150.4","2.5"
"CUSR0000SAF1","December 1, 1995","149.9","2.1"
"CUSR0000SAF1","November 1, 1995","149.6","2.7"
"CUSR0000SAF1","October 1, 1995","149.5","2.9"
"CUSR0000SAF1","September 1, 1995","149.1","2.6"
"CUSR0000SAF1","August 1, 1995","148.6","2.4"
"CUSR0000SAF1","July 1, 1995","148.5","2.7"
"CUSR0000SAF1","June 1, 1995","148.3","3.1"
"CUSR0000SAF1","May 1, 1995","148.2","3.4"
"CUSR0000SAF1","April 1, 1995","148.1","3.6"
"CUSR0000SAF1","March 1, 1995","147.1","3.1"
"CUSR0000SAF1","February 1, 1995","147.3","3.2"
"CUSR0000SAF1","January 1, 1995","146.7","2.7"
"CUSR0000SAF1","December 1, 1994","146.8","2.8"
"CUSR0000SAF1","November 1, 1994","145.6","2.3"
"CUSR0000SAF1","October 1, 1994","145.3","2.3"
"CUSR0000SAF1","September 1, 1994","145.3","2.8"
"CUSR0000SAF1","August 1, 1994","145.1","2.8"
"CUSR0000SAF1","July 1, 1994","144.6","2.8"
"CUSR0000SAF1","June 1, 1994","143.8","2.3"
"CUSR0000SAF1","May 1, 1994","143.3","1.6"
"CUSR0000SAF1","April 1, 1994","143.0","2.1"
"CUSR0000SAF1","March 1, 1994","142.7","2.2"
"CUSR0000SAF1","February 1, 1994","142.7","2.2"
"CUSR0000SAF1","January 1, 1994","142.9","2.7"
"CUSR0000SAF1","December 1, 1993","142.8","2.9"
"CUSR0000SAF1","November 1, 1993","142.3","2.6"
"CUSR0000SAF1","October 1, 1993","142.0","2.2"
"CUSR0000SAF1","September 1, 1993","141.4","1.8"
"CUSR0000SAF1","August 1, 1993","141.1","2.0"
"CUSR0000SAF1","July 1, 1993","140.6","2.3"
"CUSR0000SAF1","June 1, 1993","140.6","2.2"
"CUSR0000SAF1","May 1, 1993","141.0","2.8"
"CUSR0000SAF1","April 1, 1993","140.0","1.8"
"CUSR0000SAF1","March 1, 1993","139.6","1.5"
"CUSR0000SAF1","February 1, 1993","139.6","1.8"
"CUSR0000SAF1","January 1, 1993","139.1","1.8"
"CUSR0000SAF1","December 1, 1992","138.8","1.3"
"CUSR0000SAF1","November 1, 1992","138.7","1.5"
"CUSR0000SAF1","October 1, 1992","138.9","2.0"
"CUSR0000SAF1","September 1, 1992","138.9","1.8"
"CUSR0000SAF1","August 1, 1992","138.4","1.6"
"CUSR0000SAF1","July 1, 1992","137.4","0.5"
"CUSR0000SAF1","June 1, 1992","137.6","0.1"
"CUSR0000SAF1","May 1, 1992","137.2","0.4"
"CUSR0000SAF1","April 1, 1992","137.5","1.0"
"CUSR0000SAF1","March 1, 1992","137.6","1.7"
"CUSR0000SAF1","February 1, 1992","137.1","1.5"
"CUSR0000SAF1","January 1, 1992","136.6","1.2"
"CUSR0000SAF1","December 1, 1991","137.0","1.8"
"CUSR0000SAF1","November 1, 1991","136.7","1.6"
"CUSR0000SAF1","October 1, 1991","136.2","1.6"
"CUSR0000SAF1","September 1, 1991","136.4","2.1"
"CUSR0000SAF1","August 1, 1991","136.2","2.3"
"CUSR0000SAF1","July 1, 1991","136.7","2.9"
"CUSR0000SAF1","June 1, 1991","137.4","4.0"
"CUSR0000SAF1","May 1, 1991","136.6","4.2"
"CUSR0000SAF1","April 1, 1991","136.1","4.1"
"CUSR0000SAF1","March 1, 1991","135.3","3.3"
"CUSR0000SAF1","February 1, 1991","135.1","3.3"
"CUSR0000SAF1","January 1, 1991","135.0","4.1"
"CUSR0000SAF1","December 1, 1990","134.6","5.3"
"CUSR0000SAF1","November 1, 1990","134.5","5.6"
"CUSR0000SAF1","October 1, 1990","134.1","5.8"
"CUSR0000SAF1","September 1, 1990","133.6","5.8"
"CUSR0000SAF1","August 1, 1990","133.2","5.8"
"CUSR0000SAF1","July 1, 1990","132.8","5.7"
"CUSR0000SAF1","June 1, 1990","132.1","5.6"
"CUSR0000SAF1","May 1, 1990","131.1","5.1"
"CUSR0000SAF1","April 1, 1990","130.8","5.6"
"CUSR0000SAF1","March 1, 1990","131.0","6.3"
"CUSR0000SAF1","February 1, 1990","130.8","6.8"
"CUSR0000SAF1","January 1, 1990","129.7","6.7"
"CUSR0000SETA02","December 1, 2009","139.376","9.5"
"CUSR0000SETA02","November 1, 2009","135.730","6.0"
"CUSR0000SETA02","October 1, 2009","132.475","2.4"
"CUSR0000SETA02","September 1, 2009","127.631","-2.7"
"CUSR0000SETA02","August 1, 2009","125.011","-5.7"
"CUSR0000SETA02","July 1, 2009","122.844","-8.1"
"CUSR0000SETA02","June 1, 2009","123.236","-8.7"
"CUSR0000SETA02","May 1, 2009","122.533","-10.2"
"CUSR0000SETA02","April 1, 2009","121.887","-11.5"
"CUSR0000SETA02","March 1, 2009","122.210","-11.8"
"CUSR0000SETA02","February 1, 2009","124.405","-10.4"
"CUSR0000SETA02","January 1, 2009","126.668","-8.8"
"CUSR0000SETA02","December 1, 2008","127.323","-7.6"
"CUSR0000SETA02","November 1, 2008","128.048","-6.9"
"CUSR0000SETA02","October 1, 2008","129.407","-5.3"
"CUSR0000SETA02","September 1, 2008","131.176","-3.6"
"CUSR0000SETA02","August 1, 2008","132.535","-2.0"
"CUSR0000SETA02","July 1, 2008","133.709","-0.8"
"CUSR0000SETA02","June 1, 2008","135.020","0.3"
"CUSR0000SETA02","May 1, 2008","136.393","1.3"
"CUSR0000SETA02","April 1, 2008","137.659","2.0"
"CUSR0000SETA02","March 1, 2008","138.541","2.5"
"CUSR0000SETA02","February 1, 2008","138.818","2.4"
"CUSR0000SETA02","January 1, 2008","138.938","2.0"
"CUSR0000SETA02","December 1, 2007","137.855","0.5"
"CUSR0000SETA02","November 1, 2007","137.559","-0.5"
"CUSR0000SETA02","October 1, 2007","136.707","-1.6"
"CUSR0000SETA02","September 1, 2007","136.022","-2.8"
"CUSR0000SETA02","August 1, 2007","135.255","-3.7"
"CUSR0000SETA02","July 1, 2007","134.748","-4.2"
"CUSR0000SETA02","June 1, 2007","134.570","-4.6"
"CUSR0000SETA02","May 1, 2007","134.653","-4.6"
"CUSR0000SETA02","April 1, 2007","134.995","-4.3"
"CUSR0000SETA02","March 1, 2007","135.201","-4.0"
"CUSR0000SETA02","February 1, 2007","135.533","-3.5"
"CUSR0000SETA02","January 1, 2007","136.169","-2.9"
"CUSR0000SETA02","December 1, 2006","137.2","-2.1"
"CUSR0000SETA02","November 1, 2006","138.3","-1.4"
"CUSR0000SETA02","October 1, 2006","139.0","-0.9"
"CUSR0000SETA02","September 1, 2006","139.9","-0.3"
"CUSR0000SETA02","August 1, 2006","140.4","0.2"
"CUSR0000SETA02","July 1, 2006","140.7","0.6"
"CUSR0000SETA02","June 1, 2006","141.0","1.2"
"CUSR0000SETA02","May 1, 2006","141.1","1.7"
"CUSR0000SETA02","April 1, 2006","141.0","1.9"
"CUSR0000SETA02","March 1, 2006","140.8","1.8"
"CUSR0000SETA02","February 1, 2006","140.4","1.4"
"CUSR0000SETA02","January 1, 2006","140.3","1.2"
"CUSR0000SETA02","December 1, 2005","140.2","1.3"
"CUSR0000SETA02","November 1, 2005","140.3","1.9"
"CUSR0000SETA02","October 1, 2005","140.2","2.6"
"CUSR0000SETA02","September 1, 2005","140.3","3.5"
"CUSR0000SETA02","August 1, 2005","140.1","6.1"
"CUSR0000SETA02","July 1, 2005","139.9","6.9"
"CUSR0000SETA02","June 1, 2005","139.3","7.2"
"CUSR0000SETA02","May 1, 2005","138.8","5.3"
"CUSR0000SETA02","April 1, 2005","138.4","5.2"
"CUSR0000SETA02","March 1, 2005","138.3","4.9"
"CUSR0000SETA02","February 1, 2005","138.4","5.0"
"CUSR0000SETA02","January 1, 2005","138.6","5.2"
"CUSR0000SETA02","December 1, 2004","138.4","5.6"
"CUSR0000SETA02","November 1, 2004","137.7","4.3"
"CUSR0000SETA02","October 1, 2004","136.7","1.2"
"CUSR0000SETA02","September 1, 2004","135.5","-2.5"
"CUSR0000SETA02","August 1, 2004","132.0","-7.9"
"CUSR0000SETA02","July 1, 2004","130.9","-10.2"
"CUSR0000SETA02","June 1, 2004","129.9","-11.9"
"CUSR0000SETA02","May 1, 2004","131.8","-10.9"
"CUSR0000SETA02","April 1, 2004","131.6","-11.3"
"CUSR0000SETA02","March 1, 2004","131.8","-11.2"
"CUSR0000SETA02","February 1, 2004","131.8","-11.2"
"CUSR0000SETA02","January 1, 2004","131.8","-11.1"
"CUSR0000SETA02","December 1, 2003","131.0","-11.8"
"CUSR0000SETA02","November 1, 2003","132.0","-11.3"
"CUSR0000SETA02","October 1, 2003","135.1","-10.4"
"CUSR0000SETA02","September 1, 2003","139.0","-8.7"
"CUSR0000SETA02","August 1, 2003","143.3","-6.6"
"CUSR0000SETA02","July 1, 2003","145.7","-4.6"
"CUSR0000SETA02","June 1, 2003","147.4","-3.2"
"CUSR0000SETA02","May 1, 2003","147.9","-2.6"
"CUSR0000SETA02","April 1, 2003","148.4","-2.2"
"CUSR0000SETA02","March 1, 2003","148.5","-2.4"
"CUSR0000SETA02","February 1, 2003","148.4","-3.6"
"CUSR0000SETA02","January 1, 2003","148.3","-4.7"
"CUSR0000SETA02","December 1, 2002","148.5","-5.5"
"CUSR0000SETA02","November 1, 2002","148.8","-5.5"
"CUSR0000SETA02","October 1, 2002","150.7","-4.5"
"CUSR0000SETA02","September 1, 2002","152.2","-3.2"
"CUSR0000SETA02","August 1, 2002","153.4","-2.9"
"CUSR0000SETA02","July 1, 2002","152.7","-3.5"
"CUSR0000SETA02","June 1, 2002","152.2","-4.2"
"CUSR0000SETA02","May 1, 2002","151.8","-4.6"
"CUSR0000SETA02","April 1, 2002","151.8","-4.9"
"CUSR0000SETA02","March 1, 2002","152.1","-4.9"
"CUSR0000SETA02","February 1, 2002","153.9","-4.1"
"CUSR0000SETA02","January 1, 2002","155.6","-3.0"
"CUSR0000SETA02","December 1, 2001","157.2","-1.9"
"CUSR0000SETA02","November 1, 2001","157.4","-1.2"
"CUSR0000SETA02","October 1, 2001","157.8","-0.1"
"CUSR0000SETA02","September 1, 2001","157.3","0.7"
"CUSR0000SETA02","August 1, 2001","158.0","1.8"
"CUSR0000SETA02","July 1, 2001","158.3","1.9"
"CUSR0000SETA02","June 1, 2001","158.9","2.1"
"CUSR0000SETA02","May 1, 2001","159.1","2.4"
"CUSR0000SETA02","April 1, 2001","159.7","3.7"
"CUSR0000SETA02","March 1, 2001","159.9","4.5"
"CUSR0000SETA02","February 1, 2001","160.4","4.8"
"CUSR0000SETA02","January 1, 2001","160.4","4.2"
"CUSR0000SETA02","December 1, 2000","160.2","3.4"
"CUSR0000SETA02","November 1, 2000","159.3","2.0"
"CUSR0000SETA02","October 1, 2000","157.9","1.0"
"CUSR0000SETA02","September 1, 2000","156.2","0.3"
"CUSR0000SETA02","August 1, 2000","155.2","0.9"
"CUSR0000SETA02","July 1, 2000","155.3","2.0"
"CUSR0000SETA02","June 1, 2000","155.7","3.2"
"CUSR0000SETA02","May 1, 2000","155.4","3.9"
"CUSR0000SETA02","April 1, 2000","154.0","3.8"
"CUSR0000SETA02","March 1, 2000","153.0","3.8"
"CUSR0000SETA02","February 1, 2000","153.0","3.2"
"CUSR0000SETA02","January 1, 2000","153.9","2.2"
"CUSR0000SETA02","December 1, 1999","155.0","1.7"
"CUSR0000SETA02","November 1, 1999","156.1","2.0"
"CUSR0000SETA02","October 1, 1999","156.4","2.9"
"CUSR0000SETA02","September 1, 1999","155.7","2.7"
"CUSR0000SETA02","August 1, 1999","153.8","1.6"
"CUSR0000SETA02","July 1, 1999","152.3","0.6"
"CUSR0000SETA02","June 1, 1999","150.9","0.1"
"CUSR0000SETA02","May 1, 1999","149.6","-0.2"
"CUSR0000SETA02","April 1, 1999","148.3","-0.4"
"CUSR0000SETA02","March 1, 1999","147.4","-0.7"
"CUSR0000SETA02","February 1, 1999","148.3","-0.3"
"CUSR0000SETA02","January 1, 1999","150.6","1.7"
"CUSR0000SETA02","December 1, 1998","152.4","3.4"
"CUSR0000SETA02","November 1, 1998","153.0","4.1"
"CUSR0000SETA02","October 1, 1998","152.0","3.2"
"CUSR0000SETA02","September 1, 1998","151.6","2.3"
"CUSR0000SETA02","August 1, 1998","151.4","1.6"
"CUSR0000SETA02","July 1, 1998","151.4","0.9"
"CUSR0000SETA02","June 1, 1998","150.8","-0.5"
"CUSR0000SETA02","May 1, 1998","149.9","-2.3"
"CUSR0000SETA02","April 1, 1998","148.9","-3.5"
"CUSR0000SETA02","March 1, 1998","148.4","-4.3"
"CUSR0000SETA02","February 1, 1998","148.7","-3.9"
"CUSR0000SETA02","January 1, 1998","148.1","-4.3"
"CUSR0000SETA02","December 1, 1997","147.4","-4.8"
"CUSR0000SETA02","November 1, 1997","147.0","-5.6"
"CUSR0000SETA02","October 1, 1997","147.3","-5.7"
"CUSR0000SETA02","September 1, 1997","148.2","-5.5"
"CUSR0000SETA02","August 1, 1997","149.0","-4.9"
"CUSR0000SETA02","July 1, 1997","150.1","-4.2"
"CUSR0000SETA02","June 1, 1997","151.6","-3.3"
"CUSR0000SETA02","May 1, 1997","153.5","-2.5"
"CUSR0000SETA02","April 1, 1997","154.3","-2.4"
"CUSR0000SETA02","March 1, 1997","155.0","-2.6"
"CUSR0000SETA02","February 1, 1997","154.7","-2.3"
"CUSR0000SETA02","January 1, 1997","154.8","-2.1"
"CUSR0000SETA02","December 1, 1996","154.9","-2.1"
"CUSR0000SETA02","November 1, 1996","155.7","-1.3"
"CUSR0000SETA02","October 1, 1996","156.2","-0.6"
"CUSR0000SETA02","September 1, 1996","156.8","0.2"
"CUSR0000SETA02","August 1, 1996","156.6","-0.3"
"CUSR0000SETA02","July 1, 1996","156.7","-0.5"
"CUSR0000SETA02","June 1, 1996","156.7","-1.0"
"CUSR0000SETA02","May 1, 1996","157.4","-0.2"
"CUSR0000SETA02","April 1, 1996","158.1","0.9"
"CUSR0000SETA02","March 1, 1996","159.1","2.8"
"CUSR0000SETA02","February 1, 1996","158.4","3.3"
"CUSR0000SETA02","January 1, 1996","158.1","3.7"
"CUSR0000SETA02","December 1, 1995","158.2","4.4"
"CUSR0000SETA02","November 1, 1995","157.8","5.1"
"CUSR0000SETA02","October 1, 1995","157.2","6.4"
"CUSR0000SETA02","September 1, 1995","156.5","7.6"
"CUSR0000SETA02","August 1, 1995","157.0","9.0"
"CUSR0000SETA02","July 1, 1995","157.5","10.4"
"CUSR0000SETA02","June 1, 1995","158.3","12.3"
"CUSR0000SETA02","May 1, 1995","157.7","14.4"
"CUSR0000SETA02","April 1, 1995","156.7","15.8"
"CUSR0000SETA02","March 1, 1995","154.8","15.9"
"CUSR0000SETA02","February 1, 1995","153.3","14.3"
"CUSR0000SETA02","January 1, 1995","152.4","11.4"
"CUSR0000SETA02","December 1, 1994","151.5","8.8"
"CUSR0000SETA02","November 1, 1994","150.1","6.7"
"CUSR0000SETA02","October 1, 1994","147.7","5.7"
"CUSR0000SETA02","September 1, 1994","145.4","4.8"
"CUSR0000SETA02","August 1, 1994","144.0","4.7"
"CUSR0000SETA02","July 1, 1994","142.6","4.8"
"CUSR0000SETA02","June 1, 1994","140.9","4.9"
"CUSR0000SETA02","May 1, 1994","137.9","4.9"
"CUSR0000SETA02","April 1, 1994","135.3","5.1"
"CUSR0000SETA02","March 1, 1994","133.6","5.5"
"CUSR0000SETA02","February 1, 1994","134.1","6.4"
"CUSR0000SETA02","January 1, 1994","136.8","7.4"
"CUSR0000SETA02","December 1, 1993","139.3","8.8"
"CUSR0000SETA02","November 1, 1993","140.7","9.7"
"CUSR0000SETA02","October 1, 1993","139.8","9.7"
"CUSR0000SETA02","September 1, 1993","138.7","9.9"
"CUSR0000SETA02","August 1, 1993","137.5","10.0"
"CUSR0000SETA02","July 1, 1993","136.1","10.2"
"CUSR0000SETA02","June 1, 1993","134.3","9.6"
"CUSR0000SETA02","May 1, 1993","131.5","8.4"
"CUSR0000SETA02","April 1, 1993","128.7","7.1"
"CUSR0000SETA02","March 1, 1993","126.6","6.7"
"CUSR0000SETA02","February 1, 1993","126.0","6.8"
"CUSR0000SETA02","January 1, 1993","127.4","7.4"
"CUSR0000SETA02","December 1, 1992","128.0","7.5"
"CUSR0000SETA02","November 1, 1992","128.3","7.8"
"CUSR0000SETA02","October 1, 1992","127.4","7.4"
"CUSR0000SETA02","September 1, 1992","126.2","6.6"
"CUSR0000SETA02","August 1, 1992","125.0","5.3"
"CUSR0000SETA02","July 1, 1992","123.5","3.4"
"CUSR0000SETA02","June 1, 1992","122.5","3.5"
"CUSR0000SETA02","May 1, 1992","121.3","2.9"
"CUSR0000SETA02","April 1, 1992","120.2","2.6"
"CUSR0000SETA02","March 1, 1992","118.6","1.5"
"CUSR0000SETA02","February 1, 1992","118.0","1.2"
"CUSR0000SETA02","January 1, 1992","118.6","1.7"
"CUSR0000SETA02","December 1, 1991","119.1","2.4"
"CUSR0000SETA02","November 1, 1991","119.0","3.1"
"CUSR0000SETA02","October 1, 1991","118.6","1.5"
"CUSR0000SETA02","September 1, 1991","118.4","1.0"
"CUSR0000SETA02","August 1, 1991","118.7","1.3"
"CUSR0000SETA02","July 1, 1991","119.4","1.6"
"CUSR0000SETA02","June 1, 1991","118.4","0.9"
"CUSR0000SETA02","May 1, 1991","117.9","0.3"
"CUSR0000SETA02","April 1, 1991","117.2","-0.8"
"CUSR0000SETA02","March 1, 1991","116.8","-1.4"
"CUSR0000SETA02","February 1, 1991","116.6","-1.8"
"CUSR0000SETA02","January 1, 1991","116.6","-2.2"
"CUSR0000SETA02","December 1, 1990","116.3","-2.4"
"CUSR0000SETA02","November 1, 1990","115.4","-2.7"
"CUSR0000SETA02","October 1, 1990","116.8","-1.4"
"CUSR0000SETA02","September 1, 1990","117.2","-1.2"
"CUSR0000SETA02","August 1, 1990","117.2","-1.6"
"CUSR0000SETA02","July 1, 1990","117.5","-2.2"
"CUSR0000SETA02","June 1, 1990","117.3","-3.0"
"CUSR0000SETA02","May 1, 1990","117.6","-3.4"
"CUSR0000SETA02","April 1, 1990","118.2","-3.7"
"CUSR0000SETA02","March 1, 1990","118.5","-3.4"
"CUSR0000SETA02","February 1, 1990","118.7","-2.9"
"CUSR0000SETA02","January 1, 1990","119.2","-1.6"
